id,long,lat
X2430,-122.272453973,38.2705309459
X2431,-122.061165333,37.6436759167
X2432,-121.069625224,39.1466581711
X2433,-121.008683972,39.1605989174
X2434,-122.282172667,37.8119287778
X2435,-122.234991,37.8356269259
X2436,-122.235142,37.788113
X2437,-122.202868533,37.7880246
X2438,-122.159511345,37.7876544727
X2439,-122.045414733,38.2456388
X2440,-121.542326714,39.1334218571
X2441,-122.425320786,37.7734905714
X2442,-122.418842167,37.7522731667
X2443,-122.387902105,37.7605479474
X2444,-121.29475535,37.90579755
X2445,-121.286252182,38.1490198182
X2446,-121.120896525,37.733984875
X2447,-121.244449536,37.8407803929
X2448,-122.256154029,37.5280472571
X2449,-121.194653237,38.7272708947
X2450,-121.113309611,38.9519201667
X2451,-122.479637684,37.7001953158
X2452,-122.460847704,37.655670037
X2453,-122.372717788,37.5667561731
X2454,-122.317781733,37.5525686
X2455,-122.267221929,37.5071670714
X2456,-122.180167333,37.4569852917
X2457,-121.761524583,38.66782525
X2458,-122.46494484,37.5234137733
X2459,-120.757968366,37.3652479268
X2460,-122.407975059,37.8022887647
X2461,-120.203440038,39.1141077788
X2462,-121.327661667,38.9068512917
X2463,-122.467994571,37.7272205357
X2464,-122.506582733,37.7562395333
X2465,-122.39369563,37.7133344444
X2466,-122.390475179,37.7444900714
X2467,-121.350421481,37.966902037
X2468,-122.712596938,38.4416330625
X2469,-122.701142418,38.4796273469
X2470,-122.760418067,38.4703840667
X2471,-122.72491729,38.3914106774
X2472,-120.85630555,37.0645814
X2473,-120.931368733,37.737179
X2474,-121.002569846,37.6798233077
X2475,-120.943007933,37.678264
X2476,-121.6313522,36.67686265
X2477,-121.673013889,36.6603895
X2478,-121.922711571,36.5474226429
X2479,-121.896964379,36.6007332414
X2480,-121.9493162,37.7731438571
X2481,-120.849418202,38.7547915851
X2482,-122.109506111,37.9988215556
X2483,-122.071981086,37.9333623143
X2484,-121.9801542,37.9552605667
X2485,-122.067527545,37.9245759697
X2486,-122.011684404,37.8777564043
X2487,-122.268172094,37.9684368491
X2488,-121.8049488,37.2628994
X2489,-121.91235265,37.43726055
X2490,-122.075347806,37.3144056119
X2491,-120.940127677,37.6500907097
X2492,-121.2848481,37.91712565
X2493,-121.340637711,38.0060622632
X2494,-121.33410425,38.0170379643
X2495,-122.448253,37.77437275
X2496,-122.436879692,37.7597634615
X2497,-122.413016438,37.7368024375
X2498,-122.432077087,37.7113278261
X2499,-122.457113267,37.722086
X2500,-121.277952625,37.889749425
X2501,-121.202027548,37.8004357097
X2502,-122.43443041,37.7029175385
X2503,-122.460594435,37.6465491739
X2504,-122.50319605,37.5900256333
X2505,-122.425308227,37.6338058182
X2506,-121.651472176,36.6934852941
X2507,-121.831552462,36.6185339231
X2508,-121.170244868,38.7976927105
X2509,-121.421627647,38.616943
X2510,-122.330176348,37.553204913
X2511,-122.252954688,37.489783
X2512,-122.241424129,37.5398470323
X2513,-122.14270576,37.45799576
X2514,-121.816931367,37.2730498333
X2515,-121.8442055,37.2401221
X2516,-121.602677514,37.1349170541
X2517,-121.460335125,38.5333186875
X2518,-121.429133125,38.67828125
X2519,-122.194808148,37.7992116667
X2520,-122.053117778,37.6878332222
X2521,-121.902657,37.2493810833
X2522,-121.789167176,37.3206357647
X2523,-121.802819765,37.3492839412
X2524,-121.820660783,37.368925087
X2525,-121.991950389,37.4008127222
X2526,-121.945205955,37.4061709091
X2527,-121.568600679,37.1034263211
X2528,-122.096392437,37.0973509272
X2529,-121.922966192,36.9777518077
X2530,-122.157101231,37.7613676154
X2531,-121.957213306,37.7082695278
X2532,-121.944062658,37.7939488947
X2533,-122.028118353,37.5341827059
X2534,-121.70684895,37.95734805
X2535,-121.957743529,37.3084101765
X2536,-122.106133053,37.3921886842
X2537,-122.286684208,38.1084174717
X2538,-122.104290933,38.2133276
X2539,-122.313888207,37.934167931
X2540,-122.198398984,38.0372775079
X2541,-122.002554292,38.2598235417
X2542,-121.997181667,38.3617381111
X2543,-122.695561958,38.3230833333
X2544,-122.674794976,38.469265619
X2545,-122.73826215,38.45201575
X2546,-122.854676165,38.5232537391
X2547,-120.769318383,37.7635298982
X2548,-121.02398385,37.66453425
X2549,-120.991393952,37.637713381
X2550,-120.671627691,37.6199728889
X2551,-120.857861136,37.4847875
X2552,-121.66917225,39.1342657083
X2553,-122.560991093,38.0778495116
X2554,-122.507570176,37.8936374706
X2555,-120.459758158,37.2973265789
X2556,-120.853333381,37.0787
X2557,-121.686647393,36.8919977619
X2558,-121.295386862,38.7361374483
X2559,-121.350848176,38.7851205882
X2560,-121.268940833,38.8104537778
X2561,-121.317668536,38.8760645357
X2562,-121.622513313,36.7960509552
X2563,-121.826407431,36.5328268103
X2564,-121.707412844,36.8094098182
X2565,-122.230241671,38.3265850588
X2566,-121.168114259,38.9805498705
X2567,-121.171791171,39.2414237928
X2568,-121.505840733,38.5693320667
X2569,-121.469522267,38.5344695333
X2570,-121.5223053,38.4764958333
X2571,-121.467784095,38.4105667143
X2572,-120.4972118,37.3356583333
X2573,-121.741562183,38.5886180481
X2574,-121.756044857,38.552768
X2575,-121.357381308,38.6200837692
X2576,-121.486201733,38.6089366333
X2577,-121.335139048,38.7144848095
X2578,-121.319540304,38.6147704783
X2579,-121.282921,38.7037711111
X2580,-121.13237865,38.69810285
X2581,-121.281765283,38.5545716957
X2582,-122.399123455,37.5892010909
X2583,-121.284433036,38.5857896071
X2584,-121.331635468,38.4978671915
X2585,-121.297905769,38.2473728462
X2586,-121.411672448,36.8330472537
X2587,-121.138173336,38.4826934745
X2588,-122.037057214,38.2781257857
X2589,-122.008808187,38.3696505
X2590,-122.629598432,38.2313550811
X2591,-122.043894595,37.6672364865
X2592,-121.9681122,37.5421114
X2593,-121.911199293,37.6662686585
X2594,-121.893111,37.3942973
X2595,-121.972695938,37.3612743125
X2596,-121.9838144,37.2435457
X2597,-122.268407857,37.8177481429
X2598,-123.222195361,39.327779488
X2599,-121.460733143,38.5190325
X2600,-121.25101405,38.795394
X2601,-122.450765929,37.7654723571
X2602,-121.393740111,38.6052142778
X2603,-122.131900222,37.7407823111
X2604,-120.928088769,37.7257676923
X2605,-122.487518861,37.8508201944
X2606,-122.444770583,37.8036434167
X2607,-122.175982222,37.4296858889
X2608,-121.7624712,37.9473029714
X2609,-121.348542867,38.700245
X2610,-121.48102745,36.3385902029
X2611,-122.13389,37.7144304444
X2612,-122.295046379,37.968285
X2613,-122.293377727,37.5618990909
X2614,-122.466542792,37.739172
X2615,-120.24991954,40.2416278742
X2616,-122.138611613,37.7623540323
X2617,-121.400451231,38.4157563077
X2618,-122.309440941,37.9276438824
X2619,-121.464972978,38.4437414
X2620,-122.2784712,37.866656
X2621,-121.706347733,37.9893860667
X2622,-122.403859588,37.7737234706
X2623,-121.969024062,37.96530375
X2624,-122.474166889,37.7630945556
X2625,-122.406317133,37.7114098
X2626,-121.303102632,38.8892744737
X2627,-121.618852,36.6796051429
X2628,-122.034820125,37.53725375
X2629,-122.37532025,37.7249683
X2630,-121.50008087,38.5448088696
X2631,-121.829981125,37.28612125
X2632,-122.299154,37.8087842
X2633,-122.172149077,37.7643083077
X2634,-122.3099184,37.8863935333
X2635,-122.082884,37.6195757647
X2636,-122.575678808,37.9783888462
X2637,-121.020611,37.6857184167
X2638,-120.562430404,38.0726492932
X2639,-122.266779118,37.5490175294
X2640,-121.6491464,36.7131784667
X2641,-120.8422925,37.5058417
X2642,-120.745156793,39.3772329836
X2643,-122.389649083,37.7213893333
X2644,-121.291136806,38.7802880556
X2645,-121.3068888,37.9611243
X2646,-122.179033278,37.7605692778
X2647,-122.08354444,37.6744852
X2648,-121.828990556,38.0039411111
X2649,-121.009046622,38.6647977568
X2650,-122.398601,37.5993521176
X2651,-121.547573,38.5021233684
X2652,-121.807416,37.331122
X2653,-121.81139975,37.2548670625
X2654,-122.532259952,37.9824165714
X2655,-121.79122025,36.6810706667
X2656,-122.037242158,37.3031765789
X2657,-121.209348286,38.6724138095
X2658,-122.090530923,37.3940632308
X2659,-121.995330962,36.973632
X2660,-122.512873409,37.8701477727
X2661,-120.499492667,37.2921516667
X2662,-121.795907429,36.6774435
X2663,-123.21698757,40.304721209
X2664,-120.444403103,37.9375937649
X2665,-121.978612111,37.540596
X2666,-121.708053357,37.9312256429
X2667,-121.279016917,37.9835217917
X2668,-121.602228939,39.5189978788
X2669,-121.776188783,37.9795988696
X2670,-121.856015083,37.3692049167
X2671,-121.770389188,37.969120375
X2672,-121.957809867,38.3435784
X2673,-122.407990789,37.7441743158
X2674,-121.34777875,38.0318973
X2675,-122.258198875,37.5648879375
X2676,-121.7578469,37.29527455
X2677,-121.981658824,37.2919875294
X2678,-122.721362364,38.4207242273
X2679,-120.828638687,37.4991390625
X2680,-121.380973267,38.7096012
X2681,-120.50765728,39.9541676434
X2682,-122.586858843,38.1307242941
X2683,-120.606111926,37.3327918889
X2684,-121.242455478,36.3280973043
X2685,-120.787747833,37.43260125
X2686,-122.05832625,37.5362106875
X2687,-121.829260562,37.28058125
X2688,-121.998146355,37.9209857742
X2689,-122.059391154,38.2528326923
X2690,-121.040973769,37.6862519231
X2691,-122.410617379,37.6069512759
X2692,-121.4135805,38.5850445
X2693,-121.312219471,38.5927327647
X2694,-122.431029889,37.7879775556
X2695,-122.490628091,37.746474
X2696,-121.279925545,38.1221674545
X2697,-122.2408845,37.4939607857
X2698,-121.294489,38.8042802593
X2699,-121.438372765,38.4165614118
X2700,-122.437818211,37.6451353158
X2701,-121.712769373,37.055097433
X2702,-122.70156965,38.3339765
X2703,-121.008470824,37.6374744706
X2704,-120.227364539,38.1717342311
X2705,-121.553817846,38.5413335385
X2706,-121.466919519,38.3946623704
X2707,-121.221935842,37.8199523684
X2708,-122.441148647,37.6626881471
X2709,-121.563388913,38.567786
X2710,-121.243640444,38.829311963
